AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
803,1,5.03,creditcard,0.00,0
8,1,4.74,creditcard,7.90,0
1,1,4.88,creditcard,0.00,1
1927,1,4.46,paypal,1.82,0
43,1,5.03,creditcard,0.00,0
1506,1,4.92,creditcard,0.00,0
2000,1,2.95,creditcard,0.01,0
1086,1,4.74,paypal,297.52,0
2000,1,4.88,creditcard,1447.73,0
1613,1,4.06,storecredit,259.26,0
15,1,4.52,creditcard,14.77,0
138,1,4.75,creditcard,0.00,0
167,1,4.84,creditcard,166.46,0
15,5,4.92,creditcard,14.26,0
1618,1,4.90,creditcard,0.00,0
233,1,3.58,paypal,131.05,0
4,1,4.92,creditcard,3.23,0
442,1,4.74,creditcard,0.04,0
2000,1,4.88,creditcard,0.00,0
485,1,5.04,paypal,0.00,0
1285,1,4.75,creditcard,995.88,0
233,1,4.88,creditcard,2.25,0
172,1,3.58,paypal,171.51,0
835,1,5.03,creditcard,0.00,0
2000,1,5.02,paypal,0.01,0
35,1,5.02,paypal,0.00,0
49,1,4.97,storecredit,48.92,0
762,1,4.52,creditcard,0.00,0
2000,1,4.88,creditcard,1163.15,0
159,1,4.92,creditcard,0.00,0
1144,1,4.52,creditcard,0.00,0
2000,1,4.75,creditcard,145.11,0
163,1,4.51,creditcard,162.41,0
10,1,4.88,creditcard,8.32,0
1,1,4.75,creditcard,0.00,1
86,1,4.75,storecredit,0.00,0
1942,1,4.52,creditcard,0.00,0
2000,1,4.90,creditcard,3.46,0
153,2,4.75,creditcard,0.00,0
159,1,4.92,creditcard,158.22,0
2000,1,4.84,creditcard,1396.25,0
2000,1,5.02,creditcard,150.03,0
926,1,4.97,creditcard,833.76,0
4,1,4.75,paypal,0.00,0
861,1,4.96,paypal,0.00,0
225,1,4.92,paypal,0.00,0
407,1,4.75,creditcard,0.76,0
2,1,4.06,creditcard,1.12,0
45,3,4.90,creditcard,0.00,0
103,1,4.89,paypal,102.78,0
2,1,4.89,creditcard,0.00,0
469,1,4.92,creditcard,0.00,0
1712,1,4.74,paypal,0.00,0
2000,1,4.92,paypal,329.38,0
674,1,4.84,paypal,0.00,0
82,1,4.52,paypal,81.87,0
1197,1,4.92,creditcard,375.35,0
2000,1,4.74,creditcard,269.55,0
2000,1,4.92,paypal,0.00,0
13,1,5.03,creditcard,12.26,0
594,1,4.74,creditcard,0.00,0
2000,1,4.89,creditcard,0.92,0
11,1,4.75,creditcard,10.83,0
2000,1,4.90,paypal,1101.83,0
2000,1,4.92,creditcard,589.82,0
1714,1,4.88,creditcard,115.69,0
47,1,4.52,storecredit,45.94,0
5,1,4.75,creditcard,0.00,0
403,1,4.75,creditcard,0.00,0
2000,1,4.75,creditcard,110.70,0
1068,1,4.90,creditcard,575.97,0
61,1,4.97,creditcard,60.96,0
1430,1,4.84,creditcard,118.89,0
3,1,4.97,creditcard,0.00,0
87,1,4.06,creditcard,38.91,0
119,1,4.75,paypal,118.34,0
835,1,4.92,creditcard,0.01,0
998,1,4.89,creditcard,0.00,0
1974,1,4.96,creditcard,2.00,0
2000,1,4.88,creditcard,18.38,0
2000,1,4.89,paypal,0.00,0
1313,1,4.88,creditcard,0.01,0
79,1,4.96,creditcard,0.00,0
915,1,4.75,creditcard,0.00,0
2000,5,3.58,creditcard,256.16,0
61,1,4.75,creditcard,60.76,0
1051,1,4.97,creditcard,0.00,0
124,1,3.95,paypal,123.82,0
332,1,4.75,paypal,0.00,0
23,1,5.03,creditcard,0.00,0
1420,1,4.84,creditcard,0.00,0
2000,1,4.74,creditcard,0.00,0
710,1,4.90,creditcard,0.00,0
6,1,4.46,creditcard,0.00,0
2000,1,3.58,creditcard,618.04,0
308,1,4.75,creditcard,168.04,0
215,1,4.92,creditcard,0.00,0
1177,1,4.92,creditcard,535.85,0
7,1,3.07,storecredit,0.00,0
180,1,4.90,creditcard,0.00,0
1281,1,5.03,creditcard,0.00,0
2000,1,4.84,creditcard,0.76,0
273,1,5.03,creditcard,247.00,0
1595,1,5.03,creditcard,99.04,0
2000,1,4.46,creditcard,0.00,0
776,1,4.75,creditcard,59.85,0
1,1,4.92,paypal,0.00,1
1816,1,5.04,paypal,0.98,0
501,1,4.74,creditcard,0.00,0
314,1,5.03,storecredit,161.79,0
6,1,4.06,creditcard,0.30,0
40,1,4.06,creditcard,0.00,0
111,1,4.75,paypal,0.00,0
81,1,4.90,paypal,80.51,0
2000,1,4.92,storecredit,0.00,0
66,1,5.02,creditcard,0.00,0
640,1,5.02,paypal,0.00,0
2000,1,4.90,creditcard,0.00,0
15,1,4.84,creditcard,14.12,0
992,1,4.52,creditcard,804.61,0
130,1,4.90,creditcard,129.85,0
2000,1,4.89,paypal,0.00,0
2000,1,4.84,creditcard,545.02,0
164,1,4.75,paypal,163.11,0
2000,1,4.89,creditcard,471.79,0
7,1,4.75,creditcard,0.00,0
29,2,5.03,paypal,28.22,0
112,1,4.92,creditcard,111.83,0
2000,1,4.06,paypal,551.36,0
291,1,4.74,creditcard,30.55,0
11,1,4.52,creditcard,10.06,0
2000,1,4.51,creditcard,1600.08,0
21,1,4.88,paypal,0.00,0
1600,1,4.92,creditcard,0.00,0
1233,1,4.52,paypal,0.00,0
675,1,4.06,creditcard,0.00,0
1290,1,4.97,creditcard,684.06,0
2000,1,4.46,storecredit,0.00,0
968,1,5.03,paypal,0.00,0
28,1,4.51,creditcard,0.00,0
28,1,4.52,creditcard,3.76,0
31,1,5.04,creditcard,0.00,0
1983,1,4.75,storecredit,0.62,0
141,1,4.92,paypal,75.94,0
66,1,4.90,creditcard,0.00,0
66,1,4.92,paypal,65.24,0
6,1,4.74,creditcard,5.93,0
1614,1,4.74,creditcard,88.73,0
96,1,4.52,paypal,95.12,0
1977,1,3.58,creditcard,0.00,0
75,1,5.03,creditcard,0.00,0
945,1,4.75,paypal,0.00,0
1742,1,4.46,creditcard,0.00,0
49,1,4.90,creditcard,0.00,0
2,1,4.74,paypal,0.00,0
1566,1,5.02,creditcard,457.53,0
957,1,5.04,creditcard,0.00,0
2000,1,3.07,creditcard,1484.36,0
890,1,4.90,creditcard,659.52,0
72,1,4.96,creditcard,12.01,0
98,1,4.90,paypal,35.71,0
258,1,4.89,creditcard,0.00,0
2000,1,4.84,paypal,0.50,0
499,1,4.96,creditcard,0.00,0
1,1,4.74,paypal,0.00,1
10,1,3.95,creditcard,2.46,0
2000,1,4.88,paypal,0.00,0
177,1,4.46,paypal,176.75,0
50,1,4.74,paypal,0.00,0
45,1,4.96,creditcard,0.00,0
26,1,3.48,creditcard,0.00,0
2000,1,4.51,creditcard,449.29,0
3,1,5.04,creditcard,0.00,0
271,1,4.75,creditcard,0.00,0
1725,1,5.04,creditcard,0.00,0
352,1,5.03,paypal,0.00,0
185,1,4.75,creditcard,0.00,0
2000,1,4.84,creditcard,95.53,0
1000,1,4.84,creditcard,0.00,0
145,1,4.90,creditcard,0.00,0
674,1,5.04,paypal,673.51,0
453,1,4.52,creditcard,0.00,0
224,1,4.92,creditcard,0.00,0
140,1,4.51,paypal,139.15,0
1200,2,4.84,creditcard,1199.70,0
424,1,4.89,creditcard,0.00,0
259,1,4.96,creditcard,258.82,0
2000,1,4.75,creditcard,0.00,0
5,1,4.75,creditcard,4.11,0
79,1,4.96,creditcard,0.00,0
2000,1,3.48,creditcard,115.63,0
2000,1,2.95,creditcard,0.10,0
1283,1,4.92,storecredit,0.00,0
62,1,4.88,creditcard,0.00,0
150,1,4.90,creditcard,11.08,0
2000,1,5.02,paypal,0.01,0
116,1,4.06,paypal,115.00,0
50,1,4.88,paypal,49.08,0
118,1,4.92,paypal,0.00,0
2,1,4.89,paypal,0.00,0
620,1,4.74,creditcard,0.06,0
1018,1,3.58,creditcard,0.00,0
1183,1,4.84,creditcard,0.00,0
763,1,4.74,creditcard,0.00,0
897,1,4.75,paypal,0.75,0
2000,1,4.92,creditcard,305.86,0
1,2,4.88,creditcard,0.00,1
86,1,4.89,paypal,0.00,0
921,1,4.92,creditcard,16.10,0
621,2,3.58,creditcard,529.03,0
597,1,4.75,creditcard,0.00,0
2000,1,4.88,creditcard,348.78,0
741,1,4.92,creditcard,0.00,0
54,1,4.75,paypal,0.00,0
283,1,4.96,creditcard,0.00,0
2000,1,4.92,storecredit,203.26,0
440,1,4.52,creditcard,430.21,0
148,1,4.52,creditcard,147.14,0
2000,1,5.03,creditcard,0.00,0
974,1,2.95,creditcard,4.27,0
12,1,4.88,creditcard,2.98,0
11,1,4.89,creditcard,0.00,0
1672,1,4.51,paypal,0.00,0
855,1,4.75,creditcard,49.93,0
4,2,4.88,creditcard,0.00,0
951,1,4.90,creditcard,0.00,0
1561,1,4.89,creditcard,93.85,0
238,1,4.75,creditcard,237.95,0
155,1,4.84,creditcard,154.10,0
830,1,4.06,paypal,0.11,0
980,1,4.51,creditcard,0.00,0
2000,1,4.52,creditcard,0.06,0
1661,1,4.75,creditcard,838.15,0
80,1,2.60,creditcard,0.00,0
354,1,4.74,creditcard,50.01,0
2,1,4.89,creditcard,0.05,0
2000,1,4.88,creditcard,0.03,0
142,1,4.51,creditcard,0.00,0
1030,1,4.92,paypal,0.00,0
1875,1,4.89,creditcard,0.00,0
261,1,4.75,creditcard,0.00,0
8,1,4.96,paypal,7.96,0
2000,1,4.92,paypal,0.00,0
60,1,4.88,paypal,0.00,0
455,1,4.89,creditcard,234.74,0
2000,1,5.02,creditcard,0.00,0
964,1,4.97,paypal,0.00,0
484,1,4.96,creditcard,0.00,0
1734,1,3.07,creditcard,0.00,0
26,1,4.96,paypal,0.00,0
88,1,3.95,creditcard,0.02,0
932,1,4.96,creditcard,58.21,0
2,1,4.74,paypal,0.00,0
1,2,4.92,creditcard,0.00,1
27,1,4.51,creditcard,0.49,0
2000,1,4.84,creditcard,1.50,0
69,1,4.06,creditcard,0.00,0
854,1,4.92,creditcard,0.07,0
4,1,5.03,creditcard,0.00,0
2000,1,4.96,creditcard,4.07,0
342,1,5.02,creditcard,0.00,0
1228,1,4.75,paypal,0.00,0
1887,1,4.97,creditcard,0.00,0
53,1,4.96,creditcard,0.00,0
488,1,3.58,creditcard,0.37,0
384,1,5.02,creditcard,4.00,0
1316,1,4.90,creditcard,0.00,0
670,1,4.88,creditcard,0.00,0
853,1,3.95,paypal,0.00,0
7,1,5.02,creditcard,6.38,0
95,1,4.75,creditcard,0.00,0
32,1,4.06,paypal,31.23,0
58,1,4.75,paypal,0.00,0
2000,1,5.03,creditcard,683.86,0
197,1,4.74,storecredit,0.00,0
1248,1,4.89,paypal,791.52,0
647,2,4.97,creditcard,0.00,0
2,2,4.52,creditcard,0.00,0
750,1,3.07,paypal,344.23,0
5,1,4.84,creditcard,0.00,0
753,1,4.90,creditcard,0.00,0
1485,1,4.92,storecredit,0.00,0
2000,1,4.90,paypal,0.00,0
2,1,4.46,creditcard,0.00,0
2000,1,4.75,paypal,0.00,0
15,1,4.90,creditcard,14.71,0
2000,1,4.92,creditcard,0.00,0
2000,1,4.75,paypal,0.00,0
100,1,4.52,creditcard,99.05,0
241,1,4.52,creditcard,22.03,0
2000,1,4.88,creditcard,0.03,0
1981,1,4.90,creditcard,457.05,0
628,1,4.97,paypal,627.83,0
337,1,4.92,creditcard,0.00,0
216,1,4.89,creditcard,215.04,0
2000,1,5.03,creditcard,1152.39,0
744,1,4.06,creditcard,0.00,0
84,1,4.75,creditcard,0.00,0
66,1,4.92,creditcard,0.00,0
2000,1,4.96,creditcard,0.00,0
1979,1,4.92,creditcard,822.14,0
2000,1,4.92,creditcard,1638.78,0
1664,1,4.46,paypal,582.65,0
183,1,4.92,paypal,0.00,0
1043,1,4.84,paypal,0.00,0
1615,1,4.52,storecredit,13.00,0
984,1,5.02,storecredit,264.10,0
1514,1,4.84,paypal,0.02,0
2000,1,4.06,creditcard,1175.08,0
1676,1,4.84,creditcard,88.55,0
57,1,4.46,paypal,0.00,0
26,1,4.06,creditcard,0.00,0
895,1,4.90,creditcard,0.00,0
304,1,4.97,creditcard,0.00,0
902,1,5.02,creditcard,0.00,0
213,1,4.88,creditcard,0.01,0
55,1,5.04,paypal,20.04,0
210,1,4.89,creditcard,209.95,0
2000,1,5.02,paypal,80.22,0
1081,1,5.03,paypal,0.00,0
581,1,5.03,creditcard,424.16,0
1054,1,4.92,creditcard,0.00,0
1,1,4.75,creditcard,0.00,1
2,2,5.04,creditcard,0.00,0
1472,1,4.92,creditcard,206.01,0
1,1,4.51,creditcard,0.00,1
2000,1,5.02,creditcard,151.25,0
9,1,4.75,creditcard,0.00,0
1837,1,4.92,creditcard,0.00,0
93,1,4.52,creditcard,92.88,0
27,1,5.04,paypal,0.43,0
2000,1,5.04,creditcard,0.00,0
1305,1,4.89,creditcard,0.00,0
979,1,4.96,paypal,0.00,0
1757,1,5.02,paypal,469.04,0
235,1,4.75,paypal,0.00,0
1864,1,5.02,creditcard,0.00,0
1901,1,5.02,paypal,115.39,0
2000,1,5.02,paypal,0.46,0
1706,1,5.03,creditcard,0.37,0
967,1,4.84,creditcard,47.65,0
114,1,4.90,creditcard,106.77,0
2000,1,5.03,creditcard,0.00,0
633,1,4.89,paypal,0.09,0
2,1,4.06,creditcard,1.45,0
1,2,4.88,paypal,0.00,1
2000,1,4.89,creditcard,551.61,0
231,1,4.88,creditcard,0.00,0
786,1,5.03,creditcard,34.90,0
1094,1,4.74,creditcard,743.53,0
112,1,4.90,creditcard,0.00,0
1731,1,4.97,paypal,235.90,0
1043,1,5.02,creditcard,0.00,0
3,1,3.95,creditcard,2.95,0
1901,1,4.92,creditcard,0.00,0
1698,1,4.89,creditcard,334.43,0
1381,1,4.52,creditcard,581.91,0
2000,1,4.90,paypal,60.54,0
1129,1,5.03,creditcard,0.00,0
73,1,4.88,creditcard,0.00,0
2000,1,4.75,paypal,37.84,0
2000,1,4.90,creditcard,0.00,0
1876,1,4.90,creditcard,0.00,0
2000,1,4.89,paypal,0.00,0
65,1,4.06,storecredit,0.51,0
67,1,4.52,creditcard,0.00,0
2000,1,4.96,creditcard,1461.76,0
37,1,4.88,paypal,0.00,0
1654,1,4.92,creditcard,1546.14,0
1879,1,4.88,creditcard,198.20,0
2000,1,4.75,paypal,889.95,0
1696,1,4.84,creditcard,0.00,0
30,1,4.90,creditcard,0.00,0
891,1,4.92,creditcard,0.00,0
320,1,4.75,creditcard,0.00,0
1955,1,4.89,creditcard,844.25,0
1216,1,4.96,creditcard,0.00,0
4,1,5.03,creditcard,3.89,0
2,1,4.52,paypal,1.02,0
2000,1,4.92,creditcard,0.01,0
504,1,4.92,storecredit,0.00,0
5,1,4.97,creditcard,0.00,0
2000,1,4.90,creditcard,0.04,0
7,1,4.88,creditcard,0.00,0
1422,1,4.46,creditcard,0.00,0
1673,1,4.75,creditcard,0.00,0
930,1,4.88,creditcard,93.22,0
1285,1,4.51,creditcard,78.13,0
56,1,4.52,creditcard,48.15,0
52,1,4.46,creditcard,0.01,0
11,1,4.92,creditcard,0.01,0
2000,1,5.02,creditcard,2.00,0
53,1,4.51,paypal,0.00,0
576,1,4.51,creditcard,573.96,0
2000,1,4.92,creditcard,0.00,0
3,1,4.75,creditcard,0.03,0
2000,1,4.74,creditcard,18.92,0
285,1,4.74,paypal,0.06,0
1225,1,4.92,creditcard,0.00,0
1121,1,5.04,paypal,31.46,0
71,1,5.02,creditcard,0.00,0
2000,1,4.52,storecredit,86.32,0
33,1,4.46,creditcard,32.95,0
1979,1,4.06,creditcard,1236.18,0
45,1,4.75,creditcard,0.00,0
2000,1,4.46,paypal,287.90,0
535,1,4.52,paypal,0.00,0
279,1,4.75,paypal,0.00,0
715,1,4.96,creditcard,40.08,0
1023,1,4.92,creditcard,0.00,0
545,2,4.74,paypal,544.74,0
100,1,4.90,paypal,0.00,0
40,1,4.51,creditcard,39.35,0
1782,1,4.75,paypal,0.00,0
1582,1,4.74,creditcard,765.46,0
4,1,4.90,creditcard,3.60,0
2000,1,4.89,paypal,1577.97,0
107,1,4.96,creditcard,0.00,0
948,1,4.51,storecredit,0.00,0
27,1,4.75,paypal,26.95,0
2000,1,4.88,paypal,1.74,0
286,1,4.75,creditcard,268.14,0
1899,1,4.90,creditcard,5.54,0
475,1,5.04,paypal,64.03,0
973,1,4.51,creditcard,0.00,0
1644,2,4.97,creditcard,1234.95,0
203,1,4.84,creditcard,0.00,0
2000,1,5.02,paypal,338.95,0
231,2,4.96,creditcard,0.00,0
271,1,4.92,creditcard,0.00,0
11,1,4.96,creditcard,10.74,0
37,1,5.04,creditcard,36.32,0
534,1,4.92,creditcard,0.00,0
126,1,4.84,paypal,0.00,0
50,1,4.92,creditcard,0.00,0
349,1,3.95,creditcard,21.56,0
109,1,4.06,creditcard,108.53,0
2000,1,5.02,creditcard,0.00,0
902,1,4.88,storecredit,0.28,0
1430,1,4.84,creditcard,0.00,0
2000,1,4.84,creditcard,33.89,0
15,1,4.88,creditcard,0.00,0
165,1,4.75,creditcard,163.93,0
1253,1,4.89,creditcard,356.49,0
1495,2,4.75,paypal,0.00,0
1730,1,4.75,creditcard,0.00,0
1575,1,3.95,creditcard,0.46,0
1122,1,5.04,paypal,0.00,0
1477,1,5.02,paypal,0.00,0
1780,1,4.92,creditcard,164.56,0
1,1,4.90,creditcard,0.00,1
2000,1,4.84,creditcard,133.72,0
93,1,5.03,creditcard,25.45,0
889,1,4.96,creditcard,0.00,0
267,1,4.89,creditcard,172.63,0
972,1,4.97,creditcard,940.41,0
1315,1,4.88,creditcard,0.14,0
2000,1,4.92,creditcard,531.07,0
3,1,4.51,storecredit,0.00,0
624,2,4.06,creditcard,368.05,0
2,1,4.97,paypal,0.00,0
1962,1,4.74,paypal,0.02,0
263,1,4.46,creditcard,0.00,0
2000,1,4.74,creditcard,377.65,0
90,1,4.75,creditcard,0.00,0
100,1,3.95,creditcard,99.59,0
1600,1,4.89,paypal,0.35,0
471,1,5.04,paypal,0.00,0
158,1,4.75,creditcard,0.00,0
629,1,4.84,creditcard,0.03,0
2000,1,4.92,creditcard,52.33,0
2000,1,5.02,storecredit,0.00,0
590,1,5.03,creditcard,0.07,0
1,1,5.02,paypal,0.00,1
882,1,4.92,paypal,0.04,0
36,1,4.88,creditcard,35.89,0
2,1,3.48,creditcard,1.17,0
8,1,4.90,creditcard,7.05,0
1058,1,4.75,creditcard,0.00,0
1802,1,4.84,creditcard,0.73,0
2000,1,4.92,creditcard,0.08,0
287,1,4.75,creditcard,0.00,0
41,1,4.74,storecredit,1.38,0
2000,1,4.74,creditcard,620.46,0
588,1,4.75,creditcard,96.08,0
26,1,4.92,storecredit,0.00,0
690,1,4.92,creditcard,265.13,0
1497,1,4.92,creditcard,1113.49,0
483,1,5.02,paypal,0.00,0
97,1,3.58,storecredit,0.00,0
274,1,4.84,creditcard,8.17,0
1673,1,4.92,creditcard,0.01,0
214,1,4.96,paypal,0.00,0
1,2,4.97,creditcard,0.00,1
1525,1,4.51,paypal,3.16,0
585,1,4.97,paypal,0.00,0
2000,2,4.75,creditcard,0.00,0
13,1,5.03,paypal,0.03,0
62,1,4.97,creditcard,0.00,0
252,1,4.90,storecredit,81.94,0
2000,1,3.48,paypal,0.00,0
30,1,4.88,creditcard,28.08,0
485,1,4.92,creditcard,0.00,0
5,1,4.90,paypal,4.97,0
103,1,4.84,creditcard,0.00,0
2,1,4.52,creditcard,1.71,0
242,1,5.03,creditcard,0.00,0
825,1,3.58,creditcard,134.42,0
1474,1,4.96,creditcard,172.17,0
2000,1,5.03,creditcard,0.00,0
154,1,5.04,creditcard,0.00,0
28,1,4.92,paypal,0.00,0
115,1,4.75,paypal,0.00,0
1009,1,3.48,creditcard,763.56,0
2000,1,5.02,creditcard,0.00,0
7,1,4.97,creditcard,0.00,0
2000,1,4.96,creditcard,253.72,0
2000,1,5.04,creditcard,86.40,0
510,1,4.92,paypal,495.22,0
659,1,4.84,creditcard,598.18,0
2000,1,4.92,creditcard,0.00,0
2000,1,4.90,creditcard,335.66,0
3,1,4.51,paypal,2.54,0
148,1,5.04,paypal,0.00,0
814,1,4.46,paypal,6.77,0
114,1,4.75,paypal,113.04,0
3,1,5.03,paypal,2.98,0
2,1,4.52,paypal,1.91,0
2,1,5.04,paypal,0.00,0
122,1,5.03,creditcard,121.87,0
2000,1,4.96,paypal,50.22,0
2000,1,4.51,creditcard,0.00,0
19,1,5.03,storecredit,18.10,0
35,1,4.97,creditcard,0.00,0
3,1,4.52,creditcard,0.00,0
68,1,5.04,creditcard,0.00,0
2,1,4.51,creditcard,1.21,0
1,1,4.51,creditcard,0.00,1
2000,1,4.46,paypal,310.72,0
1634,1,4.74,paypal,0.01,0
46,5,4.74,paypal,45.26,0
2000,1,4.74,creditcard,0.00,0
1913,1,4.88,paypal,1912.82,0
510,1,4.75,paypal,0.00,0
2000,1,4.88,paypal,118.98,0
1271,1,4.51,creditcard,0.00,0
22,1,4.75,paypal,0.00,0
2000,1,4.97,creditcard,0.00,0
1,1,4.75,paypal,0.00,1
1466,1,5.04,creditcard,0.00,0
210,1,4.88,creditcard,0.35,0
1534,1,4.97,creditcard,308.85,0
91,1,5.03,creditcard,0.00,0
1935,1,4.75,creditcard,470.76,0
1026,1,4.75,paypal,0.00,0
1158,1,4.88,creditcard,0.00,0
2000,1,2.60,paypal,1008.65,0
1749,1,4.75,storecredit,0.00,0
311,1,4.88,creditcard,9.01,0
919,1,4.96,creditcard,0.00,0
416,1,4.74,creditcard,0.00,0
17,1,4.92,creditcard,8.36,0
110,1,4.90,creditcard,0.00,0
2000,1,4.74,creditcard,0.00,0
544,1,5.02,creditcard,0.00,0
9,1,4.92,paypal,8.38,0
1232,1,4.06,creditcard,0.00,0
24,1,4.75,creditcard,5.95,0
717,1,5.02,creditcard,360.24,0
18,1,4.97,creditcard,0.03,0
2000,1,4.90,creditcard,402.08,0
463,1,4.75,creditcard,0.03,0
118,1,4.74,creditcard,0.00,0
147,1,4.75,paypal,26.96,0
1015,1,3.48,creditcard,0.00,0
87,1,4.51,creditcard,0.00,0
1635,1,4.90,storecredit,152.87,0
138,1,4.92,creditcard,0.00,0
2000,1,5.02,creditcard,0.07,0
300,1,4.84,creditcard,0.00,0
6,1,4.52,creditcard,0.00,0
22,1,4.89,creditcard,0.00,0
1368,1,4.74,creditcard,0.00,0
469,1,4.75,creditcard,144.77,0
2000,1,4.96,creditcard,1985.88,0
7,1,5.02,paypal,0.00,0
134,1,4.75,creditcard,112.89,0
228,1,4.89,creditcard,0.00,0
1839,1,4.97,creditcard,0.02,0
797,1,4.52,paypal,0.00,0
114,1,4.52,creditcard,113.80,0
1979,1,2.95,creditcard,213.07,0
2000,1,4.52,creditcard,0.03,0
925,1,4.92,creditcard,0.00,0
22,1,4.52,creditcard,21.69,0
39,1,4.92,creditcard,0.00,0
40,1,5.02,creditcard,0.00,0
1275,1,4.96,paypal,0.00,0
212,1,4.74,paypal,211.83,0
44,1,4.90,creditcard,0.00,0
81,1,4.88,paypal,0.04,0
549,1,5.04,creditcard,198.04,0
1696,1,2.95,creditcard,138.45,0
53,1,4.92,creditcard,52.03,0
2000,1,4.75,creditcard,0.00,0
955,1,5.03,creditcard,0.00,0
2,1,4.84,creditcard,1.09,0
178,1,2.95,creditcard,177.67,0
862,1,4.51,creditcard,0.00,0
6,2,4.96,creditcard,0.01,0
912,1,4.96,paypal,156.04,0
1091,1,4.74,creditcard,0.00,0
488,1,4.06,creditcard,486.96,0
11,1,4.46,creditcard,0.00,0
33,1,4.52,creditcard,32.77,0
92,1,4.52,creditcard,91.75,0
46,1,4.90,creditcard,40.76,0
88,1,5.03,creditcard,0.00,0
2000,1,5.04,creditcard,1.09,0
164,1,2.95,creditcard,163.68,0
1176,1,4.92,creditcard,16.17,0
2000,1,4.88,creditcard,0.00,0
195,1,4.75,paypal,57.69,0
1004,1,4.90,creditcard,235.57,0
48,1,4.92,paypal,0.00,0
633,1,4.92,creditcard,0.00,0
89,1,4.89,paypal,87.85,0
2,1,4.52,creditcard,0.00,0
559,1,4.06,creditcard,1.00,0
2000,1,4.88,creditcard,0.00,0
198,1,4.46,creditcard,89.45,0
2000,1,4.84,creditcard,0.00,0
4,1,4.88,creditcard,3.86,0
1750,1,4.92,storecredit,0.01,0
8,1,5.03,creditcard,0.00,0
33,1,4.92,creditcard,15.33,0
2000,1,3.48,creditcard,0.00,0
977,1,4.92,creditcard,513.24,0
82,1,4.51,paypal,0.00,0
1651,1,4.75,storecredit,0.00,0
81,1,4.52,paypal,80.67,0
164,1,5.02,paypal,4.50,0
168,1,4.89,creditcard,0.02,0
2000,1,5.02,paypal,322.92,0
1047,1,4.97,creditcard,0.00,0
249,1,4.92,paypal,248.05,0
1785,1,4.88,creditcard,877.45,0
2000,1,4.97,creditcard,261.95,0
2000,1,4.74,creditcard,0.00,0
31,1,4.46,creditcard,0.00,0
940,1,5.04,creditcard,0.00,0
2,1,4.52,paypal,1.03,0
172,1,4.75,creditcard,0.00,0
86,1,5.02,creditcard,0.00,0
16,1,5.03,creditcard,0.00,0
1871,1,4.89,creditcard,0.01,0
3,1,5.02,creditcard,0.00,0
374,2,4.92,paypal,41.88,0
2000,1,4.84,creditcard,0.00,0
3,1,4.51,creditcard,2.21,0
522,1,4.90,creditcard,234.88,0
2000,1,5.03,creditcard,1.00,0
81,1,4.52,paypal,55.85,0
492,1,4.75,creditcard,0.00,0
2000,1,4.88,creditcard,0.00,0
559,1,4.92,creditcard,0.00,0
467,1,5.04,creditcard,463.14,0
153,1,4.84,creditcard,0.00,0
380,1,4.75,storecredit,379.78,0
681,1,4.51,paypal,0.00,0
1457,1,3.95,paypal,842.70,0
2000,1,4.75,creditcard,0.00,0
594,1,5.04,creditcard,0.00,0
5,1,4.97,creditcard,0.00,0
6,1,4.84,paypal,0.00,0
58,1,4.84,creditcard,0.00,0
2,1,5.03,creditcard,1.02,0
108,1,4.88,creditcard,107.28,0
3,1,4.90,paypal,0.00,0
2000,1,4.88,creditcard,0.00,0
1958,1,4.97,creditcard,216.12,0
2,1,4.51,storecredit,1.60,0
3,1,4.46,storecredit,2.97,0
70,1,4.92,creditcard,0.00,0
2000,1,4.88,creditcard,272.02,0
6,1,4.88,paypal,0.04,0
414,1,3.95,creditcard,104.54,0
2000,1,4.51,creditcard,493.91,0
115,1,4.90,storecredit,0.00,0
233,1,4.92,storecredit,0.00,0
2,1,4.74,creditcard,0.00,0
4,1,5.04,creditcard,0.00,0
1888,1,4.75,paypal,664.92,0
2000,1,4.75,creditcard,0.00,0
723,1,4.51,paypal,0.56,0
1,1,4.74,paypal,0.00,1
2000,1,3.95,creditcard,0.00,0
1838,1,4.92,creditcard,0.00,0
423,1,4.90,creditcard,0.00,0
194,1,5.02,creditcard,101.92,0
1901,1,4.96,creditcard,273.77,0
66,1,4.74,paypal,28.03,0
2000,1,4.88,creditcard,97.80,0
2,1,4.96,creditcard,0.00,0
256,1,4.75,creditcard,57.04,0
1697,1,4.75,creditcard,198.84,0
3,1,4.74,creditcard,0.00,0
120,1,5.03,creditcard,0.00,0
112,1,5.04,paypal,0.01,0
1731,1,4.75,creditcard,0.00,0
580,1,5.04,creditcard,0.00,0
32,1,4.75,paypal,31.92,0
2000,1,3.95,creditcard,0.00,0
2000,1,4.96,paypal,0.00,0
118,1,4.89,creditcard,109.85,0
1976,1,4.75,paypal,589.69,0
49,1,4.52,creditcard,47.98,0
2,1,4.74,creditcard,1.86,0
22,1,4.88,paypal,21.21,0
903,10,4.96,paypal,119.05,0
948,1,3.48,creditcard,0.00,0
999,1,5.03,paypal,167.24,0
52,1,4.89,creditcard,51.01,0
9,1,5.02,creditcard,0.00,0
623,1,4.92,paypal,622.40,0
3,1,4.06,paypal,2.18,0
2000,1,4.90,creditcard,0.00,0
2,1,4.90,storecredit,1.86,0
32,1,4.74,creditcard,0.00,0
