AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
31,1,4.96,paypal,30.71,Good
17,2,4.46,creditcard,0.0,Good
475,1,4.92,creditcard,0.0,Good
31,1,4.92,creditcard,30.07,Good
2,1,4.75,creditcard,1.63,Good
47,1,4.97,creditcard,0.0,Good
14,1,3.48,creditcard,13.55,Good
122,1,4.96,paypal,76.56,Good
578,1,4.52,creditcard,577.32,Good
2000,1,2.6,creditcard,1.35,Good
2000,1,5.03,paypal,1324.08,Good
1321,1,4.92,creditcard,760.82,Good
136,1,4.52,creditcard,135.5,Good
18,1,4.92,paypal,0.01,Good
2000,1,4.52,creditcard,307.08,Good
413,1,4.96,creditcard,0.02,Good
1634,1,4.84,storecredit,0.0,Good
100,1,4.52,creditcard,99.08,Good
2000,2,4.06,creditcard,38.36,Good
2000,1,4.96,creditcard,605.96,Good
963,1,5.03,storecredit,191.16,Good
517,1,4.92,creditcard,0.0,Good
2,1,4.88,creditcard,1.65,Good
773,1,5.04,paypal,16.34,Good
2000,1,4.92,creditcard,751.24,Good
62,1,4.06,paypal,38.14,Good
625,1,4.89,storecredit,0.0,Good
1670,1,3.58,storecredit,0.01,Good
5,1,4.75,creditcard,4.02,Good
12,1,4.84,creditcard,0.0,Good
2000,1,4.89,creditcard,920.52,Good
240,1,3.95,paypal,0.0,Good
113,1,4.74,creditcard,0.0,Good
1927,1,4.88,paypal,0.0,Good
332,1,4.75,creditcard,331.4,Good
2000,1,4.75,creditcard,78.93,Good
59,1,4.74,creditcard,0.0,Good
822,1,4.75,paypal,0.0,Good
1598,1,4.97,storecredit,0.0,Good
117,1,4.52,creditcard,116.12,Good
580,5,4.9,creditcard,91.69,Good
1991,1,4.88,creditcard,0.2,Good
1926,1,5.04,creditcard,66.28,Good
4,1,2.95,creditcard,0.05,Good
39,2,4.75,creditcard,0.0,Good
14,1,4.51,creditcard,1.36,Good
1577,1,4.51,creditcard,14.32,Good
44,1,4.52,creditcard,43.9,Good
32,1,4.96,creditcard,0.02,Good
274,1,5.02,creditcard,0.0,Good
32,2,4.89,creditcard,0.0,Good
241,1,5.04,storecredit,0.0,Good
2000,1,4.88,paypal,560.29,Good
14,2,4.92,creditcard,13.89,Good
27,2,4.74,creditcard,24.88,Good
16,1,4.84,paypal,0.0,Good
1286,1,4.75,creditcard,927.09,Good
266,1,5.03,creditcard,0.0,Good
2,2,4.52,creditcard,1.77,Good
2000,1,4.97,storecredit,0.62,Good
430,1,4.51,creditcard,0.01,Good
114,1,4.88,creditcard,113.03,Good
1392,1,4.89,storecredit,0.0,Good
2000,1,4.46,creditcard,984.13,Good
25,1,4.9,storecredit,0.0,Good
471,1,4.89,creditcard,20.77,Good
144,1,4.84,paypal,0.0,Good
266,1,5.02,paypal,147.91,Good
183,1,4.52,creditcard,182.34,Good
2,1,4.46,creditcard,1.68,Good
166,1,3.58,creditcard,165.51,Good
963,1,4.92,paypal,0.0,Good
1633,2,4.52,paypal,1333.02,Good
210,1,4.52,creditcard,0.07,Good
1725,1,4.96,creditcard,0.0,Good
213,1,5.02,creditcard,0.0,Good
145,1,4.74,creditcard,144.28,Good
667,1,5.03,creditcard,666.92,Good
2000,1,5.02,creditcard,231.3,Good
46,1,4.52,paypal,45.77,Good
1164,1,4.92,creditcard,0.86,Good
28,1,4.75,creditcard,27.04,Good
2000,1,5.04,creditcard,279.0,Good
2000,1,4.75,creditcard,155.88,Good
573,1,4.97,paypal,0.0,Good
79,1,4.96,creditcard,71.36,Good
127,1,4.52,creditcard,126.83,Good
244,2,4.84,creditcard,50.03,Good
1324,1,4.92,creditcard,0.0,Good
219,1,4.52,paypal,18.28,Good
1486,2,4.88,creditcard,230.76,Good
125,1,4.51,creditcard,22.56,Good
57,3,4.84,paypal,56.13,Good
921,1,4.89,paypal,1.51,Good
660,1,4.88,creditcard,0.0,Good
1999,1,4.75,creditcard,0.62,Good
534,1,3.48,paypal,0.0,Good
77,1,4.74,paypal,0.0,Good
319,1,4.84,creditcard,0.0,Good
459,1,4.89,creditcard,0.0,Good
933,1,4.84,paypal,0.0,Good
804,1,4.9,paypal,0.0,Good
2000,1,5.04,paypal,1.11,Good
218,1,4.88,paypal,217.76,Good
118,1,4.75,creditcard,117.96,Good
1133,1,4.88,creditcard,1.1,Good
927,1,4.84,creditcard,0.0,Good
1820,1,5.04,creditcard,0.0,Good
120,1,5.02,paypal,0.0,Good
2000,1,5.03,creditcard,6.93,Good
1434,1,5.04,paypal,0.06,Good
251,1,5.04,creditcard,0.0,Good
74,1,4.52,creditcard,73.39,Good
2000,1,4.92,creditcard,468.43,Good
926,1,4.92,creditcard,894.05,Good
166,10,5.03,creditcard,165.22,Good
2000,1,5.02,creditcard,942.32,Good
801,1,5.03,creditcard,0.0,Good
9,1,4.06,creditcard,0.0,Good
114,1,4.52,creditcard,0.0,Good
1369,1,5.03,creditcard,0.0,Good
2000,1,4.51,creditcard,265.04,Good
899,1,5.03,creditcard,552.15,Good
39,1,4.88,creditcard,0.0,Good
1157,1,4.74,creditcard,91.78,Good
2000,1,3.58,creditcard,590.32,Good
2000,1,4.97,creditcard,87.05,Good
272,1,4.75,creditcard,0.0,Good
20,2,4.92,creditcard,3.11,Good
1328,1,4.89,creditcard,0.0,Good
17,1,4.97,creditcard,16.08,Good
1733,1,4.9,paypal,0.0,Good
1825,1,4.74,paypal,0.0,Good
139,1,3.58,creditcard,0.0,Good
271,1,4.96,creditcard,0.03,Good
51,1,4.97,creditcard,0.0,Good
138,1,4.52,creditcard,137.57,Good
1844,1,4.97,creditcard,562.98,Good
558,1,4.92,creditcard,58.36,Good
60,1,5.02,storecredit,0.01,Good
2000,1,4.88,storecredit,375.81,Good
21,1,4.52,creditcard,0.0,Good
4,1,5.02,creditcard,3.0,Good
1183,5,4.52,creditcard,69.4,Good
9,1,4.52,creditcard,8.7,Good
850,1,4.88,creditcard,0.0,Good
1686,1,4.92,creditcard,30.99,Good
2000,1,4.74,creditcard,1999.58,Good
882,1,4.75,paypal,0.0,Good
559,1,4.51,storecredit,0.98,Good
1876,1,4.75,paypal,0.1,Good
102,1,5.04,creditcard,58.75,Good
128,1,4.74,paypal,0.0,Good
1711,1,4.75,paypal,571.68,Good
2000,1,4.51,creditcard,846.53,Good
1498,1,4.06,creditcard,1113.82,Good
880,1,4.51,creditcard,337.3,Good
109,1,4.52,creditcard,108.25,Good
49,1,4.75,creditcard,48.02,Good
126,1,5.04,creditcard,0.0,Good
182,1,4.97,creditcard,0.0,Good
11,1,4.96,creditcard,10.75,Good
11,1,4.96,paypal,10.92,Good
2,2,4.92,paypal,0.0,Good
572,1,5.03,creditcard,571.88,Good
2000,1,4.84,creditcard,1627.67,Good
148,1,4.06,creditcard,0.0,Good
1238,1,4.51,creditcard,0.0,Good
535,1,4.92,creditcard,534.29,Good
9,1,4.75,creditcard,8.88,Good
1728,1,4.96,creditcard,0.63,Good
978,1,4.75,creditcard,0.0,Good
88,1,4.92,creditcard,87.73,Good
775,1,4.88,creditcard,0.0,Good
996,1,4.92,creditcard,0.0,Good
1539,1,4.92,creditcard,0.01,Good
1873,1,5.02,creditcard,0.0,Good
998,1,4.88,creditcard,0.0,Good
765,1,4.06,creditcard,0.0,Good
2000,1,4.75,creditcard,0.6,Good
2000,1,4.75,creditcard,937.57,Good
995,1,4.51,paypal,470.22,Good
1335,2,5.03,paypal,540.77,Good
1734,1,4.92,creditcard,708.1,Good
1706,1,5.04,creditcard,0.0,Good
3,1,5.04,creditcard,0.03,Good
1124,1,4.89,creditcard,0.0,Good
2000,1,4.92,creditcard,0.87,Good
1939,1,3.58,creditcard,0.25,Good
2000,2,4.92,storecredit,0.0,Good
13,2,4.84,paypal,0.0,Good
613,2,4.89,storecredit,0.0,Good
95,1,4.75,paypal,19.17,Good
183,1,4.75,creditcard,0.0,Good
1606,1,4.52,creditcard,0.0,Good
71,1,4.92,creditcard,70.23,Good
2000,1,4.75,creditcard,851.91,Good
738,1,5.03,paypal,271.37,Good
85,1,5.02,creditcard,0.0,Good
1517,1,4.92,creditcard,0.0,Good
1035,1,4.92,creditcard,332.32,Good
2000,1,5.03,creditcard,673.91,Good
1347,1,4.92,creditcard,323.23,Good
404,5,4.52,creditcard,92.3,Good
137,2,4.92,creditcard,0.0,Good
126,1,5.03,paypal,125.09,Good
1380,1,4.92,creditcard,623.79,Good
2,1,3.95,creditcard,0.31,Good
285,1,3.95,creditcard,0.0,Good
178,1,4.96,creditcard,0.0,Good
126,1,4.84,creditcard,0.01,Good
548,1,4.06,creditcard,9.4,Good
94,1,5.03,storecredit,0.37,Good
2000,1,5.02,creditcard,1872.0,Good
816,1,4.51,creditcard,478.0,Good
23,1,4.96,creditcard,21.99,Good
477,1,4.89,creditcard,107.72,Good
1800,1,4.75,creditcard,1.53,Good
1752,1,4.92,creditcard,0.02,Good
1660,1,4.92,creditcard,0.0,Good
1340,1,3.48,creditcard,795.27,Good
26,1,4.84,paypal,0.0,Good
612,1,4.97,paypal,584.1,Good
1068,1,4.89,creditcard,0.0,Good
26,1,4.84,creditcard,0.0,Good
483,1,4.84,paypal,0.0,Good
4,1,4.52,paypal,0.0,Good
1214,1,5.02,paypal,1.03,Good
197,1,4.75,paypal,0.0,Good
157,1,4.46,paypal,156.82,Good
17,1,3.48,creditcard,0.0,Good
2000,1,4.92,creditcard,234.68,Good
1227,1,4.92,creditcard,0.0,Good
2,1,4.92,creditcard,1.71,Good
433,1,4.97,creditcard,430.93,Good
204,1,4.75,creditcard,0.0,Good
1235,1,2.95,creditcard,402.72,Good
2000,1,4.92,paypal,348.22,Good
1002,1,4.52,storecredit,0.0,Good
64,1,4.89,creditcard,61.98,Good
1976,1,4.92,creditcard,23.08,Good
103,1,5.04,creditcard,0.0,Good
2000,1,4.84,creditcard,386.08,Good
88,2,4.52,creditcard,87.83,Good
917,1,4.75,creditcard,0.56,Good
194,1,4.9,creditcard,193.1,Good
1150,1,4.74,storecredit,181.44,Good
1872,1,4.51,paypal,0.0,Good
2000,1,4.84,creditcard,358.13,Good
368,1,4.96,storecredit,0.0,Good
1249,1,4.9,creditcard,1.77,Good
586,1,4.97,creditcard,69.28,Good
286,2,5.03,paypal,0.0,Good
642,1,4.92,creditcard,0.13,Good
2000,1,5.03,creditcard,566.53,Good
1991,1,4.74,paypal,0.0,Good
1091,1,4.92,creditcard,0.0,Good
1317,1,4.96,creditcard,345.35,Good
74,1,4.96,paypal,72.86,Good
1239,1,4.06,creditcard,276.05,Good
65,1,4.75,creditcard,64.1,Good
139,1,5.03,paypal,0.03,Good
21,1,5.02,creditcard,0.0,Good
153,1,4.97,storecredit,0.0,Good
1196,1,4.92,creditcard,0.01,Good
283,1,4.84,creditcard,0.0,Good
843,1,4.88,creditcard,0.0,Good
812,1,4.92,creditcard,789.93,Good
305,1,4.06,paypal,0.0,Good
101,1,4.52,creditcard,100.14,Good
65,1,4.52,paypal,0.23,Good
5,2,5.02,paypal,4.04,Good
2000,1,4.06,creditcard,5.31,Good
49,3,4.92,creditcard,48.96,Good
1281,1,4.88,creditcard,400.92,Good
1844,1,4.92,storecredit,1149.19,Good
133,1,4.51,storecredit,0.0,Good
1221,1,4.9,creditcard,0.0,Good
780,1,4.9,paypal,0.0,Good
12,1,5.04,paypal,0.0,Good
192,1,4.97,paypal,0.0,Good
1404,1,4.46,creditcard,0.0,Good
655,1,5.03,paypal,0.0,Good
2000,1,5.02,creditcard,962.32,Good
64,1,4.06,creditcard,0.0,Good
14,1,4.75,creditcard,13.01,Good
1289,1,5.03,creditcard,1288.03,Good
523,1,4.52,paypal,0.0,Good
16,1,4.92,creditcard,0.01,Good
146,1,4.89,paypal,24.99,Good
2000,1,4.9,creditcard,617.42,Good
407,1,4.89,creditcard,0.01,Good
5,1,4.52,paypal,4.89,Good
1702,1,3.48,paypal,0.0,Good
47,1,4.46,paypal,0.0,Good
219,1,4.52,paypal,0.0,Good
1332,1,4.46,creditcard,445.75,Good
22,1,4.92,creditcard,21.0,Good
165,1,4.88,creditcard,0.0,Good
1640,1,4.92,creditcard,140.95,Good
2000,1,4.96,creditcard,124.73,Good
258,1,4.92,creditcard,0.0,Good
880,1,4.75,creditcard,46.66,Good
893,1,4.46,creditcard,0.0,Good
808,1,5.04,creditcard,0.0,Good
228,1,4.96,creditcard,227.89,Good
1340,1,5.03,creditcard,0.0,Good
1715,1,5.04,paypal,918.94,Good
61,1,5.04,creditcard,0.0,Good
1770,1,4.52,creditcard,0.04,Good
572,1,4.46,creditcard,0.0,Good
69,1,3.48,creditcard,0.98,Good
279,1,4.97,creditcard,0.28,Good
557,1,4.51,creditcard,0.19,Good
631,1,5.02,creditcard,0.0,Good
18,1,5.03,creditcard,17.08,Good
218,1,4.51,creditcard,0.0,Good
1458,1,4.96,paypal,0.0,Good
2000,1,4.88,storecredit,361.97,Good
555,1,2.95,creditcard,0.18,Good
56,1,4.84,storecredit,0.0,Good
2000,1,3.95,creditcard,974.0,Good
1065,1,5.02,creditcard,0.07,Good
2000,1,5.04,creditcard,325.13,Good
470,1,4.84,paypal,0.11,Good
872,1,4.92,storecredit,0.0,Good
17,1,5.02,creditcard,16.87,Good
904,1,3.07,paypal,712.16,Good
47,2,3.48,creditcard,0.0,Good
28,2,4.74,creditcard,0.0,Good
1478,1,5.02,creditcard,5.17,Good
4,1,3.07,storecredit,3.4,Good
458,1,5.03,paypal,179.95,Good
4,1,4.52,creditcard,3.92,Good
6,1,4.52,storecredit,5.26,Good
958,1,4.89,creditcard,0.0,Good
543,1,5.03,creditcard,67.14,Good
1358,1,4.84,paypal,0.0,Good
2000,1,4.74,creditcard,1154.74,Good
534,1,3.07,creditcard,528.65,Good
923,1,4.89,creditcard,0.0,Good
15,1,4.75,creditcard,14.65,Good
2000,1,4.84,creditcard,1360.58,Good
28,1,4.96,creditcard,0.0,Good
2000,1,5.03,paypal,1742.87,Good
2000,1,4.84,storecredit,1860.05,Good
3,1,4.51,creditcard,0.05,Good
38,1,4.9,creditcard,0.0,Good
61,1,4.52,creditcard,60.85,Good
84,1,4.75,storecredit,0.0,Good
73,1,4.74,creditcard,0.0,Good
2000,1,4.92,creditcard,55.16,Good
2000,1,4.06,creditcard,0.96,Good
40,1,4.75,storecredit,39.88,Good
929,1,4.46,paypal,836.35,Good
2000,1,4.46,creditcard,174.42,Good
2000,1,5.02,paypal,694.98,Good
1639,1,4.9,creditcard,126.88,Good
1954,1,4.75,paypal,0.11,Good
2000,1,4.46,creditcard,631.88,Good
93,2,4.96,creditcard,4.04,Good
53,1,4.88,creditcard,52.8,Good
172,2,4.92,paypal,0.0,Good
1429,1,4.97,creditcard,0.0,Good
2000,1,4.52,creditcard,648.95,Good
29,1,4.96,paypal,26.88,Good
1,1,3.07,paypal,0.0,Fraud
83,1,4.88,creditcard,0.15,Good
1326,1,4.97,creditcard,0.0,Good
90,5,2.95,creditcard,89.8,Good
37,1,4.96,creditcard,36.05,Good
2000,1,4.75,creditcard,509.71,Good
1021,1,4.92,creditcard,0.0,Good
151,1,4.92,creditcard,150.88,Good
890,1,4.75,paypal,524.9,Good
862,1,4.92,paypal,0.19,Good
2000,1,4.96,creditcard,155.71,Good
1951,1,4.75,creditcard,0.0,Good
8,1,4.89,creditcard,0.02,Good
64,1,4.74,creditcard,63.02,Good
10,1,4.92,creditcard,9.6,Good
224,1,5.04,creditcard,223.4,Good
1532,1,4.74,creditcard,0.52,Good
2000,1,4.51,creditcard,5.21,Good
5,1,5.03,storecredit,4.4,Good
2000,1,4.84,creditcard,251.06,Good
97,2,4.52,creditcard,96.87,Good
41,1,4.89,creditcard,0.0,Good
1234,1,4.97,creditcard,0.0,Good
22,1,5.03,creditcard,0.0,Good
621,1,3.48,creditcard,528.4,Good
1255,1,4.92,paypal,0.0,Good
180,1,3.58,creditcard,0.0,Good
444,1,4.52,creditcard,0.01,Good
1945,1,4.75,creditcard,625.14,Good
153,1,4.52,paypal,152.51,Good
11,1,3.48,creditcard,0.0,Good
257,1,5.02,creditcard,0.0,Good
1041,1,5.04,creditcard,244.11,Good
2000,1,4.97,creditcard,330.96,Good
2,1,4.89,creditcard,1.94,Good
263,1,4.06,creditcard,0.0,Good
94,1,4.46,creditcard,0.0,Good
1703,1,5.03,storecredit,0.0,Good
2000,1,4.89,creditcard,549.02,Good
1662,1,4.89,paypal,0.0,Good
2000,1,5.04,creditcard,1830.69,Good
165,1,4.9,creditcard,164.02,Good
1387,1,3.95,creditcard,0.05,Good
888,1,4.97,creditcard,0.08,Good
499,1,4.97,creditcard,0.0,Good
697,1,4.51,creditcard,0.3,Good
178,1,4.88,paypal,0.0,Good
188,1,5.02,creditcard,187.11,Good
1660,1,5.02,creditcard,0.0,Good
256,2,4.52,storecredit,0.0,Good
2,1,4.97,creditcard,1.72,Good
7,1,4.88,creditcard,0.01,Good
669,1,5.04,creditcard,0.0,Good
891,1,4.06,creditcard,710.17,Good
2000,1,4.88,creditcard,110.33,Good
117,1,4.51,creditcard,0.0,Good
510,1,4.89,creditcard,0.0,Good
1756,1,4.97,creditcard,414.25,Good
1635,1,5.02,creditcard,0.02,Good
2000,1,3.95,creditcard,619.5,Good
3,1,4.84,creditcard,2.77,Good
2000,1,4.84,creditcard,219.64,Good
51,1,4.46,creditcard,2.75,Good
679,1,4.97,creditcard,0.0,Good
2000,1,3.95,paypal,76.18,Good
531,1,5.04,creditcard,0.03,Good
706,1,4.84,paypal,0.0,Good
135,1,3.48,creditcard,0.0,Good
1197,1,5.04,creditcard,0.0,Good
1739,1,4.75,creditcard,0.0,Good
2000,1,4.75,creditcard,388.67,Good
116,1,4.52,paypal,115.12,Good
738,1,4.46,creditcard,69.81,Good
58,3,4.92,paypal,40.96,Good
334,1,4.89,creditcard,0.0,Good
1610,1,5.03,creditcard,463.84,Good
426,1,3.58,creditcard,46.39,Good
169,1,4.9,creditcard,0.0,Good
2000,1,4.84,creditcard,556.56,Good
2,1,5.03,creditcard,0.03,Good
353,1,4.89,paypal,0.0,Good
2000,1,5.02,creditcard,1000.5,Good
2000,1,4.84,creditcard,23.59,Good
8,1,4.96,creditcard,7.19,Good
143,1,4.74,paypal,0.0,Good
437,1,4.06,creditcard,91.57,Good
8,1,5.03,storecredit,1.1,Good
1595,1,4.92,creditcard,898.0,Good
121,1,4.46,paypal,0.0,Good
2000,1,4.96,creditcard,1627.24,Good
2000,1,4.92,paypal,14.69,Good
361,1,4.92,creditcard,1.1,Good
1,5,4.75,creditcard,0.0,Fraud
626,1,4.52,creditcard,3.14,Good
1224,1,4.74,paypal,697.81,Good
1837,1,4.46,creditcard,0.0,Good
1977,1,4.9,paypal,0.0,Good
1865,1,4.92,creditcard,735.73,Good
2000,1,5.03,creditcard,152.48,Good
2000,1,4.52,paypal,1274.26,Good
1707,1,4.88,paypal,0.0,Good
160,1,3.95,creditcard,0.0,Good
1691,1,4.97,creditcard,0.01,Good
1440,1,4.96,paypal,0.02,Good
238,1,5.03,creditcard,0.0,Good
2000,1,4.84,creditcard,482.22,Good
1155,1,4.75,creditcard,89.9,Good
1005,1,4.9,creditcard,937.56,Good
2,1,4.89,paypal,1.52,Good
5,1,4.89,paypal,4.1,Good
1862,1,4.75,paypal,0.0,Good
1843,1,5.03,storecredit,0.0,Good
1708,1,4.97,paypal,0.0,Good
15,1,4.96,creditcard,14.14,Good
2000,1,4.88,storecredit,582.14,Good
877,1,4.96,creditcard,0.01,Good
1378,1,5.04,creditcard,0.0,Good
1643,1,4.51,creditcard,742.59,Good
151,1,4.89,paypal,0.01,Good
838,1,4.84,paypal,0.0,Good
210,1,4.75,paypal,0.0,Good
2,1,5.03,creditcard,1.9,Good
2000,1,4.92,creditcard,465.97,Good
1958,4,4.88,storecredit,634.75,Good
156,3,4.92,paypal,0.0,Good
2000,1,4.92,creditcard,455.72,Good
29,1,4.9,creditcard,28.04,Good
44,1,4.46,creditcard,43.65,Good
1638,1,5.02,creditcard,0.0,Good
242,1,4.92,creditcard,212.17,Good
211,1,5.04,creditcard,210.12,Good
17,2,4.51,creditcard,0.0,Good
1642,1,5.04,creditcard,353.05,Good
155,1,4.84,creditcard,82.89,Good
2000,1,4.92,paypal,1454.4,Good
219,1,4.89,creditcard,218.93,Good
1593,1,5.03,creditcard,3.88,Good
1176,1,5.03,storecredit,0.0,Good
290,1,3.48,creditcard,0.0,Good
1652,1,2.6,creditcard,120.1,Good
21,1,4.06,creditcard,1.12,Good
1289,1,5.02,creditcard,0.0,Good
90,1,4.97,creditcard,2.19,Good
353,1,4.97,creditcard,0.0,Good
52,1,5.04,storecredit,51.13,Good
6,1,4.97,creditcard,5.24,Good
1237,1,5.04,creditcard,0.0,Good
2000,1,4.75,paypal,4.12,Good
212,1,4.88,paypal,0.0,Good
203,1,4.92,creditcard,0.36,Good
817,1,4.75,paypal,622.07,Good
1959,1,4.92,creditcard,0.0,Good
842,2,5.04,paypal,0.0,Good
162,1,4.92,creditcard,161.14,Good
941,1,5.02,creditcard,0.0,Good
738,1,4.89,creditcard,0.01,Good
1925,1,3.95,creditcard,379.77,Good
1138,1,4.97,creditcard,0.0,Good
32,1,5.04,paypal,0.13,Good
1099,1,4.75,creditcard,1.89,Good
24,1,4.75,creditcard,23.16,Good
109,1,4.89,creditcard,0.0,Good
50,1,4.75,creditcard,2.07,Good
1091,1,4.52,paypal,94.09,Good
151,1,4.52,creditcard,0.0,Good
1608,1,4.9,paypal,0.0,Good
1004,1,3.48,creditcard,235.4,Good
255,1,4.46,paypal,254.8,Good
4,1,4.92,creditcard,3.19,Good
695,1,4.75,paypal,0.0,Good
71,1,4.75,paypal,0.0,Good
1670,1,5.03,paypal,148.08,Good
1,1,4.96,paypal,0.07,Fraud
7,1,4.96,creditcard,0.77,Good
112,1,4.51,creditcard,0.0,Good
487,1,4.88,creditcard,0.0,Good
781,1,4.96,creditcard,0.0,Good
49,1,4.52,creditcard,48.04,Good
15,1,4.51,creditcard,0.06,Good
1578,1,4.89,creditcard,0.0,Good
1676,1,4.9,creditcard,730.27,Good
357,1,4.96,creditcard,356.1,Good
511,1,4.75,creditcard,1.92,Good
2,1,4.52,creditcard,1.06,Good
1591,1,4.75,creditcard,231.11,Good
164,1,4.9,creditcard,92.07,Good
67,1,5.02,creditcard,66.26,Good
2000,1,4.92,creditcard,88.2,Good
69,1,4.89,creditcard,0.03,Good
714,2,4.52,storecredit,0.0,Good
26,1,4.75,creditcard,0.0,Good
1926,1,4.75,creditcard,0.09,Good
94,1,2.6,paypal,0.0,Good
975,1,5.02,creditcard,0.0,Good
203,1,4.84,paypal,202.69,Good
2000,1,5.04,creditcard,604.16,Good
3,1,4.46,paypal,2.35,Good
98,1,4.96,creditcard,97.19,Good
1769,1,5.04,creditcard,2.31,Good
146,1,4.52,creditcard,0.0,Good
2000,1,4.84,paypal,2.0,Good
1966,1,4.97,creditcard,0.01,Good
260,1,5.03,paypal,0.0,Good
1202,1,4.92,creditcard,0.0,Good
127,1,4.06,creditcard,0.0,Good
1207,1,4.96,creditcard,0.0,Good
982,1,4.51,creditcard,169.15,Good
1648,1,4.92,creditcard,1191.84,Good
658,1,4.51,paypal,0.0,Good
529,1,5.04,creditcard,0.0,Good
2,1,4.92,creditcard,1.89,Good
590,1,4.97,storecredit,518.9,Good
180,1,5.04,creditcard,144.21,Good
172,1,4.75,paypal,0.02,Good
973,1,4.92,storecredit,273.11,Good
133,1,5.04,creditcard,0.0,Good
201,1,2.95,creditcard,200.62,Good
1221,1,4.51,creditcard,36.21,Good
11,1,4.92,creditcard,10.06,Good
1781,1,4.75,creditcard,0.0,Good
13,1,5.04,creditcard,0.0,Good
983,1,4.92,creditcard,0.0,Good
35,3,4.52,creditcard,21.9,Good
525,1,4.88,paypal,0.03,Good
293,1,5.03,creditcard,0.0,Good
1276,1,5.03,creditcard,0.0,Good
887,1,4.74,creditcard,886.5,Good
273,1,4.97,creditcard,0.12,Good
1030,1,5.04,creditcard,999.05,Good
2,1,4.52,creditcard,1.68,Good
363,3,4.75,creditcard,359.92,Good
2000,1,4.9,creditcard,917.93,Good
965,1,4.74,paypal,0.0,Good
968,1,5.04,creditcard,0.0,Good
2000,1,4.92,paypal,268.13,Good
2000,1,4.06,paypal,226.91,Good
330,1,4.88,storecredit,0.0,Good
75,1,4.84,creditcard,0.0,Good
127,1,4.52,creditcard,126.95,Good
240,1,4.75,paypal,0.0,Good
1036,1,4.88,creditcard,0.0,Good
1333,1,4.9,creditcard,0.0,Good
2,1,4.52,creditcard,0.1,Good
775,1,4.51,creditcard,0.0,Good
373,1,4.84,storecredit,0.0,Good
1932,1,4.74,creditcard,316.57,Good
2000,1,4.92,creditcard,604.78,Good
1476,1,4.51,creditcard,1358.24,Good
1923,1,4.52,creditcard,1.8,Good
2000,1,4.96,creditcard,6.68,Good
619,1,4.46,creditcard,0.0,Good
1758,1,5.03,creditcard,637.74,Good
134,2,4.84,creditcard,133.91,Good
145,1,4.97,creditcard,0.0,Good
519,2,4.92,paypal,0.0,Good
874,1,5.02,creditcard,404.32,Good
1977,1,4.52,paypal,625.12,Good
121,2,4.52,creditcard,120.37,Good
791,1,4.06,creditcard,0.0,Good
2,1,4.74,creditcard,1.49,Good
36,1,4.46,creditcard,0.0,Good
732,1,4.74,creditcard,0.0,Good
1537,1,5.03,paypal,812.29,Good
26,1,4.74,creditcard,0.0,Good
17,1,4.97,creditcard,0.0,Good
47,1,4.74,creditcard,0.0,Good
184,1,4.84,creditcard,183.92,Good
76,1,4.75,paypal,0.0,Good
1569,1,4.96,creditcard,0.0,Good
572,2,4.84,creditcard,0.0,Good
10,1,4.97,creditcard,9.11,Good
259,1,4.96,paypal,0.0,Good
141,1,4.97,creditcard,140.79,Good
431,1,5.04,creditcard,0.0,Good
38,1,4.89,creditcard,36.61,Good
10,1,5.04,paypal,0.0,Good
2000,1,4.9,creditcard,0.14,Good
149,1,4.52,creditcard,148.37,Good
2000,1,4.92,creditcard,1250.27,Good
2000,1,5.04,paypal,0.34,Good
841,1,4.9,creditcard,0.0,Good
2,1,4.75,creditcard,1.75,Good
37,1,4.75,paypal,0.0,Good
2000,1,5.02,paypal,0.48,Good
1978,1,4.92,creditcard,0.0,Good
396,1,4.84,paypal,234.81,Good
1505,1,4.46,creditcard,0.0,Good
2000,1,4.51,creditcard,1.23,Good
29,5,4.9,creditcard,0.0,Good
2000,1,5.03,creditcard,0.06,Good
73,1,4.89,paypal,0.0,Good
78,1,4.96,creditcard,57.9,Good
2000,1,4.52,creditcard,1091.36,Good
1609,1,5.02,paypal,0.0,Good
521,1,4.88,creditcard,209.17,Good
52,1,4.84,creditcard,20.86,Good
100,1,4.52,creditcard,99.88,Good
1280,1,4.97,creditcard,0.0,Good
1010,1,4.89,creditcard,1009.67,Good
14,1,4.9,creditcard,0.65,Good
52,1,4.9,paypal,27.52,Good
151,1,4.89,creditcard,0.0,Good
2000,1,4.75,creditcard,148.77,Good
897,10,4.92,creditcard,339.18,Good
125,1,4.74,paypal,0.0,Good
18,1,4.75,creditcard,17.69,Good
518,1,4.96,creditcard,0.0,Good
2000,1,4.75,creditcard,2.81,Good
1113,1,4.46,creditcard,0.0,Good
1033,1,5.03,paypal,0.0,Good
14,1,4.9,creditcard,13.59,Good
2000,1,4.92,creditcard,667.94,Good
321,1,4.92,creditcard,320.05,Good
943,1,4.74,creditcard,0.0,Good
2000,1,4.06,creditcard,1.02,Good
815,1,4.89,creditcard,784.01,Good
2000,1,4.89,storecredit,1364.9,Good
726,1,5.02,paypal,0.0,Good
14,1,4.9,storecredit,13.86,Good
16,1,4.97,creditcard,0.01,Good
1980,1,4.9,paypal,0.03,Good
1376,1,5.04,creditcard,3.96,Good
776,1,4.96,creditcard,0.0,Good
2000,1,4.92,creditcard,0.45,Good
511,1,5.03,paypal,343.93,Good
