AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
904,1,4.97,creditcard,617.25,Good
1282,1,4.92,creditcard,0.0,Good
722,1,4.96,creditcard,0.0,Good
20,1,4.51,paypal,0.1,Good
2000,1,4.97,creditcard,667.08,Good
1173,1,5.02,creditcard,0.0,Good
37,1,4.96,paypal,0.0,Good
1538,1,4.9,creditcard,118.77,Good
15,1,4.96,storecredit,0.0,Good
2000,1,5.04,creditcard,86.28,Good
958,1,4.46,creditcard,0.0,Good
44,1,4.92,creditcard,43.79,Good
176,1,4.52,creditcard,0.0,Good
2000,1,4.75,creditcard,1088.77,Good
159,1,4.84,paypal,0.0,Good
109,1,4.88,paypal,108.63,Good
174,1,4.96,paypal,172.97,Good
460,1,5.02,creditcard,0.0,Good
2000,1,4.46,creditcard,1154.71,Good
2000,1,5.03,creditcard,1.93,Good
963,1,4.96,storecredit,44.8,Good
419,1,5.03,paypal,0.06,Good
2,1,4.9,storecredit,1.7,Good
1859,1,4.92,creditcard,0.01,Good
835,1,5.03,creditcard,0.0,Good
23,1,4.75,creditcard,0.0,Good
719,1,4.88,creditcard,0.0,Good
815,1,5.04,storecredit,0.17,Good
171,1,4.88,paypal,0.0,Good
1613,1,5.02,creditcard,0.0,Good
753,1,4.46,creditcard,0.09,Good
65,1,5.02,creditcard,0.0,Good
210,1,4.89,creditcard,209.95,Good
92,1,4.88,paypal,0.0,Good
2000,1,4.88,creditcard,63.05,Good
973,1,4.46,creditcard,0.0,Good
2,1,4.97,creditcard,1.01,Good
115,1,5.02,creditcard,0.0,Good
2000,1,4.97,creditcard,133.85,Good
796,1,4.51,creditcard,1.31,Good
131,1,4.75,creditcard,0.0,Good
546,1,5.04,paypal,142.09,Good
1773,1,4.75,creditcard,0.0,Good
56,1,4.51,creditcard,55.53,Good
3,1,4.89,creditcard,2.57,Good
755,1,4.92,creditcard,0.0,Good
227,1,5.03,creditcard,0.0,Good
2000,1,4.96,paypal,536.66,Good
1495,1,4.92,creditcard,646.17,Good
1961,1,4.92,creditcard,742.07,Good
1004,1,4.92,creditcard,0.0,Good
212,1,4.96,paypal,211.93,Good
1766,1,5.02,creditcard,1.95,Good
2000,1,5.03,creditcard,47.82,Good
1999,1,3.95,paypal,707.8,Good
83,2,4.84,creditcard,80.07,Good
677,1,4.52,paypal,0.0,Good
12,1,4.52,creditcard,10.94,Good
454,1,5.03,creditcard,0.0,Good
81,1,5.04,paypal,78.11,Good
529,1,4.52,creditcard,0.0,Good
3,1,4.92,creditcard,2.09,Good
835,1,4.89,creditcard,317.91,Good
407,1,4.88,creditcard,0.0,Good
28,1,4.06,creditcard,0.0,Good
1380,1,4.75,paypal,572.2,Good
2000,1,4.88,paypal,0.0,Good
292,1,4.52,paypal,0.05,Good
126,1,4.52,creditcard,0.0,Good
203,1,4.75,creditcard,0.0,Good
628,1,4.52,paypal,0.0,Good
40,1,4.9,paypal,35.85,Good
42,1,4.75,paypal,34.96,Good
775,1,4.75,creditcard,604.65,Good
1951,1,5.04,creditcard,0.0,Good
1508,1,5.03,creditcard,0.0,Good
2000,1,4.92,creditcard,1.93,Good
2000,1,4.46,creditcard,1.5,Good
1383,1,4.96,creditcard,0.0,Good
2,1,4.9,creditcard,1.99,Good
2000,1,4.96,creditcard,537.01,Good
7,2,4.46,creditcard,6.76,Good
12,1,4.06,paypal,0.0,Good
704,1,5.03,paypal,0.0,Good
1900,1,5.04,creditcard,0.0,Good
171,1,4.92,creditcard,40.65,Good
501,1,5.02,paypal,0.0,Good
668,1,4.92,paypal,0.01,Good
2000,1,5.03,paypal,0.01,Good
3,1,4.46,creditcard,1.99,Good
4,1,4.89,creditcard,3.99,Good
484,1,4.96,creditcard,324.75,Good
509,1,4.92,creditcard,0.1,Good
184,1,4.92,creditcard,183.8,Good
355,1,4.51,creditcard,0.26,Good
877,1,4.52,creditcard,682.83,Good
1891,1,4.92,creditcard,1303.27,Good
31,1,4.92,paypal,30.83,Good
244,1,4.96,paypal,243.73,Good
86,2,4.75,creditcard,85.88,Good
124,1,4.96,creditcard,0.0,Good
10,1,5.04,creditcard,9.16,Good
11,1,4.92,paypal,0.0,Good
1643,1,4.89,creditcard,205.59,Good
1918,1,4.06,paypal,0.0,Good
3,1,4.92,creditcard,2.85,Good
1200,1,4.92,creditcard,0.03,Good
126,1,4.52,creditcard,125.62,Good
2000,1,5.02,paypal,0.48,Good
1570,1,4.89,creditcard,0.0,Good
2000,1,5.03,creditcard,0.07,Good
764,1,4.88,storecredit,0.0,Good
24,1,5.04,creditcard,21.55,Good
29,1,3.58,creditcard,0.0,Good
215,1,4.75,creditcard,0.0,Good
146,1,4.97,creditcard,6.01,Good
2000,1,4.75,paypal,266.85,Good
1355,1,4.51,creditcard,0.0,Good
2000,1,5.02,paypal,572.15,Good
244,1,4.96,creditcard,0.0,Good
287,1,4.92,creditcard,0.0,Good
131,1,5.03,creditcard,99.09,Good
637,1,4.84,paypal,43.8,Good
1260,1,5.04,paypal,374.03,Good
984,1,4.97,creditcard,0.0,Good
1031,1,4.88,creditcard,0.0,Good
942,1,4.9,creditcard,0.0,Good
257,1,4.97,creditcard,256.14,Good
52,1,4.92,paypal,0.01,Good
110,1,4.9,creditcard,0.0,Good
788,1,4.84,creditcard,0.84,Good
2000,1,5.03,creditcard,23.25,Good
1045,1,4.46,creditcard,325.57,Good
1579,1,4.84,paypal,0.0,Good
212,1,4.96,creditcard,0.0,Good
875,1,5.03,creditcard,0.0,Good
1783,1,5.02,creditcard,74.97,Good
442,1,4.75,creditcard,179.77,Good
591,1,5.02,creditcard,0.0,Good
12,1,4.52,creditcard,7.8,Good
613,1,4.92,creditcard,0.0,Good
19,2,4.92,creditcard,18.16,Good
18,1,4.96,storecredit,0.0,Good
32,1,5.03,creditcard,31.22,Good
718,1,5.02,creditcard,681.94,Good
1207,1,4.9,paypal,1198.53,Good
2000,1,4.51,creditcard,846.53,Good
4,1,4.75,paypal,3.83,Good
49,1,3.95,creditcard,0.0,Good
644,1,4.9,storecredit,1.57,Good
1314,1,5.03,creditcard,0.2,Good
2000,1,4.96,paypal,1479.94,Good
1917,1,4.92,creditcard,0.0,Good
1266,1,4.46,creditcard,0.0,Good
42,1,5.02,paypal,0.0,Good
465,2,4.51,storecredit,368.05,Good
483,1,4.88,creditcard,7.1,Good
1340,1,5.04,paypal,0.0,Good
2000,1,4.46,paypal,30.01,Good
2000,1,5.04,paypal,1074.18,Good
8,1,4.74,paypal,0.01,Good
1421,1,4.88,creditcard,0.0,Good
237,1,5.03,creditcard,0.0,Good
151,1,4.51,creditcard,150.25,Good
346,1,4.06,creditcard,101.54,Good
645,1,4.92,paypal,416.98,Good
1729,1,4.74,creditcard,1.36,Good
732,1,5.02,creditcard,6.13,Good
2000,1,3.95,paypal,1474.44,Good
153,1,4.52,storecredit,0.0,Good
1213,1,5.03,creditcard,0.0,Good
62,1,4.97,paypal,61.34,Good
15,1,4.06,creditcard,0.0,Good
1715,1,3.95,creditcard,0.02,Good
75,1,4.46,creditcard,74.69,Good
2000,1,4.75,creditcard,881.83,Good
2000,1,4.88,creditcard,108.16,Good
26,1,4.75,creditcard,9.85,Good
134,1,4.96,creditcard,0.0,Good
1768,1,4.92,creditcard,0.0,Good
940,1,4.92,creditcard,0.0,Good
131,1,4.96,paypal,0.0,Good
626,1,4.51,creditcard,188.39,Good
28,1,5.04,creditcard,0.0,Good
2000,2,4.92,creditcard,5.79,Good
3,1,5.02,creditcard,2.05,Good
859,1,4.97,creditcard,0.0,Good
1642,1,4.97,creditcard,105.55,Good
3,1,4.84,creditcard,2.21,Good
249,1,4.84,storecredit,0.03,Good
2000,1,4.9,paypal,39.92,Good
135,3,4.92,paypal,44.01,Good
900,1,4.46,paypal,868.65,Good
1940,1,5.02,creditcard,0.0,Good
2000,1,4.75,creditcard,6.05,Good
978,1,5.03,creditcard,0.0,Good
2000,1,4.97,creditcard,2.18,Good
4,1,2.95,creditcard,0.05,Good
169,1,4.92,creditcard,0.0,Good
1558,1,5.03,creditcard,1557.87,Good
186,1,4.96,paypal,0.0,Good
1233,1,4.88,creditcard,167.11,Good
9,1,5.03,creditcard,6.05,Good
1532,1,4.51,creditcard,0.01,Good
1007,1,4.97,paypal,0.0,Good
797,1,4.92,creditcard,134.92,Good
1360,1,4.92,creditcard,0.0,Good
149,1,4.52,creditcard,148.95,Good
142,1,4.75,paypal,40.83,Good
1954,1,4.75,creditcard,0.0,Good
273,1,5.03,creditcard,0.0,Good
511,1,5.03,paypal,343.93,Good
129,2,4.92,creditcard,0.0,Good
1060,1,4.84,creditcard,0.0,Good
2000,1,4.51,creditcard,20.28,Good
400,1,4.89,creditcard,0.0,Good
1764,1,4.96,paypal,0.0,Good
1235,1,4.88,creditcard,1218.01,Good
121,1,4.88,storecredit,113.82,Good
210,1,4.88,paypal,209.23,Good
810,1,4.97,paypal,0.0,Good
163,1,4.92,paypal,0.0,Good
2000,1,4.89,creditcard,55.75,Good
126,1,5.03,paypal,125.09,Good
1754,1,4.92,storecredit,0.0,Good
2000,1,3.48,creditcard,0.48,Good
1854,1,4.88,creditcard,0.0,Good
1501,1,4.89,creditcard,1448.0,Good
1724,1,4.84,creditcard,983.6,Good
51,1,4.92,creditcard,0.0,Good
928,1,4.88,paypal,0.05,Good
14,1,4.92,paypal,0.0,Good
1018,1,4.89,creditcard,664.68,Good
2000,1,4.92,creditcard,1500.85,Good
572,1,3.95,creditcard,426.35,Good
66,1,4.75,paypal,65.01,Good
91,1,4.97,paypal,0.0,Good
2000,1,4.9,creditcard,445.59,Good
23,1,3.95,paypal,0.0,Good
1429,1,4.52,creditcard,0.0,Good
1277,1,4.46,creditcard,757.6,Good
52,1,4.9,paypal,51.03,Good
713,1,4.89,creditcard,0.0,Good
850,1,5.02,creditcard,0.0,Good
152,1,5.03,storecredit,151.23,Good
535,1,4.84,paypal,0.0,Good
8,1,4.75,paypal,7.1,Good
60,1,4.52,creditcard,58.98,Good
2000,1,5.02,creditcard,0.91,Good
329,1,5.03,paypal,328.13,Good
102,1,5.04,paypal,101.98,Good
899,1,5.02,paypal,897.83,Good
2000,1,4.46,paypal,89.53,Good
19,2,4.52,paypal,0.0,Good
2000,1,3.95,paypal,91.33,Good
2000,1,4.89,creditcard,536.49,Good
1995,1,4.92,creditcard,0.0,Good
106,1,5.04,creditcard,96.06,Good
11,1,4.75,paypal,6.06,Good
59,1,4.97,creditcard,1.43,Good
849,1,4.84,paypal,0.0,Good
166,1,4.88,creditcard,76.22,Good
505,1,4.97,creditcard,503.97,Good
504,1,4.51,paypal,439.46,Good
1358,1,4.51,paypal,0.01,Good
171,1,4.52,creditcard,163.35,Good
588,1,4.74,creditcard,0.0,Good
1619,1,5.03,creditcard,0.05,Good
158,1,4.92,creditcard,44.24,Good
2000,1,5.04,creditcard,222.53,Good
60,1,4.74,paypal,0.0,Good
1305,1,5.04,creditcard,300.21,Good
196,1,5.02,creditcard,58.0,Good
834,1,4.96,creditcard,0.0,Good
2,1,4.75,paypal,0.0,Good
2000,1,4.96,creditcard,261.82,Good
496,1,4.92,paypal,0.0,Good
98,1,4.92,paypal,0.0,Good
962,1,4.51,creditcard,0.0,Good
830,1,4.75,creditcard,37.98,Good
11,1,4.51,storecredit,0.0,Good
201,1,4.96,creditcard,49.93,Good
1719,1,4.46,creditcard,0.0,Good
1608,1,4.92,creditcard,478.62,Good
829,1,4.52,creditcard,19.35,Good
6,1,4.89,creditcard,5.94,Good
1962,1,4.97,creditcard,0.0,Good
2000,1,4.92,creditcard,376.65,Good
210,1,4.92,paypal,0.0,Good
750,1,4.97,paypal,0.0,Good
643,1,4.89,creditcard,0.0,Good
365,1,4.92,creditcard,0.0,Good
84,1,4.75,creditcard,81.01,Good
525,3,4.74,creditcard,524.55,Good
168,1,4.88,creditcard,0.74,Good
558,1,4.75,creditcard,469.73,Good
214,1,4.9,creditcard,0.0,Good
604,1,5.03,creditcard,0.0,Good
30,1,3.58,creditcard,29.1,Good
33,1,4.88,creditcard,0.0,Good
2000,1,4.06,storecredit,0.42,Good
2000,1,5.02,paypal,60.02,Good
404,1,5.03,paypal,1.14,Good
768,1,5.04,creditcard,29.34,Good
1223,1,4.52,creditcard,277.12,Good
102,1,4.51,creditcard,86.09,Good
2000,1,5.03,creditcard,394.3,Good
456,1,3.07,creditcard,7.71,Good
218,1,4.06,creditcard,217.51,Good
172,1,4.97,creditcard,109.09,Good
1358,1,4.84,paypal,0.0,Good
1951,1,4.88,paypal,341.94,Good
972,1,5.02,paypal,487.3,Good
215,1,3.95,creditcard,214.43,Good
915,1,5.04,paypal,0.14,Good
1782,1,4.96,creditcard,0.0,Good
467,1,4.9,creditcard,0.0,Good
145,1,4.9,creditcard,0.0,Good
1394,5,4.74,creditcard,549.98,Good
20,1,4.9,creditcard,19.94,Good
1189,1,4.84,paypal,0.62,Good
18,1,4.96,creditcard,17.98,Good
1844,1,4.52,creditcard,0.0,Good
839,1,4.84,storecredit,178.52,Good
798,1,5.03,creditcard,0.0,Good
477,1,4.75,creditcard,0.0,Good
3,1,4.9,creditcard,2.54,Good
835,1,4.46,creditcard,0.0,Good
323,1,5.03,creditcard,322.94,Good
862,5,4.51,creditcard,488.15,Good
644,1,4.89,paypal,0.88,Good
2000,1,4.06,creditcard,846.23,Good
45,1,4.51,creditcard,0.0,Good
1994,1,5.03,creditcard,0.0,Good
96,1,4.06,creditcard,95.26,Good
785,1,4.74,creditcard,0.0,Good
451,1,4.75,paypal,46.1,Good
2000,1,4.96,creditcard,248.07,Good
19,1,4.52,creditcard,18.81,Good
1520,1,4.51,creditcard,29.07,Good
178,1,4.92,storecredit,0.0,Good
586,1,4.96,paypal,379.14,Good
162,1,4.88,creditcard,160.65,Good
181,1,2.95,creditcard,180.64,Good
366,1,5.02,creditcard,0.0,Good
185,1,5.04,creditcard,0.0,Good
100,1,4.84,creditcard,86.74,Good
2000,1,4.75,creditcard,208.84,Good
735,1,4.97,creditcard,0.0,Good
111,1,4.9,paypal,33.86,Good
82,1,4.84,creditcard,81.84,Good
1666,1,4.06,creditcard,0.12,Good
352,1,4.92,creditcard,125.94,Good
842,1,4.52,creditcard,703.28,Good
233,1,4.92,storecredit,0.0,Good
2000,1,3.48,creditcard,503.43,Good
788,1,4.75,creditcard,0.87,Good
2000,5,4.51,creditcard,310.17,Good
2000,1,4.75,creditcard,239.45,Good
1046,1,4.9,creditcard,0.0,Good
4,1,5.03,creditcard,3.05,Good
792,1,4.75,creditcard,0.0,Good
1986,1,3.95,paypal,0.0,Good
20,1,4.06,paypal,0.0,Good
40,1,4.9,creditcard,0.0,Good
2000,1,4.97,storecredit,564.0,Good
1804,1,4.88,creditcard,0.04,Good
1346,5,4.89,creditcard,29.82,Good
918,1,4.75,creditcard,0.0,Good
171,1,4.92,storecredit,144.4,Good
500,1,4.89,creditcard,0.0,Good
2000,1,4.92,paypal,268.13,Good
853,1,4.96,creditcard,0.0,Good
1589,1,4.06,creditcard,0.0,Good
1340,1,4.89,paypal,0.06,Good
988,1,4.97,creditcard,252.85,Good
143,1,4.97,creditcard,95.78,Good
379,1,4.75,paypal,40.66,Good
2000,1,4.9,paypal,1.56,Good
2000,1,4.97,creditcard,396.21,Good
347,1,4.92,creditcard,334.17,Good
1817,1,3.48,paypal,14.98,Good
1643,1,4.52,creditcard,742.66,Good
2000,1,4.75,creditcard,493.07,Good
861,1,4.89,creditcard,0.0,Good
92,1,4.84,paypal,0.0,Good
282,1,5.04,storecredit,0.0,Good
102,1,4.92,creditcard,0.0,Good
407,1,4.75,creditcard,0.95,Good
2000,1,4.84,creditcard,386.08,Good
139,1,4.84,creditcard,0.0,Good
138,1,4.74,paypal,4.94,Good
132,1,3.95,creditcard,0.35,Good
1604,1,4.75,paypal,0.0,Good
812,1,4.51,creditcard,190.02,Good
324,1,4.89,creditcard,0.0,Good
887,1,4.74,creditcard,886.5,Good
31,1,4.96,creditcard,29.99,Good
944,1,4.75,creditcard,0.09,Good
1719,1,4.75,paypal,104.12,Good
3,1,4.75,creditcard,0.62,Good
963,1,5.03,storecredit,191.16,Good
136,2,4.96,creditcard,135.86,Good
1025,1,4.75,creditcard,848.85,Good
11,1,4.75,paypal,10.01,Good
29,1,4.89,paypal,28.07,Good
2000,1,4.96,creditcard,605.96,Good
2000,1,4.52,creditcard,941.47,Good
2000,1,4.88,creditcard,101.16,Good
1544,1,4.74,creditcard,0.3,Good
509,1,4.84,creditcard,0.0,Good
2,1,4.9,creditcard,1.71,Good
202,1,4.75,paypal,201.86,Good
1250,1,4.84,creditcard,0.0,Good
1043,1,5.02,creditcard,1035.21,Good
31,1,4.51,creditcard,0.0,Good
1930,2,4.52,creditcard,0.0,Good
1506,1,4.92,creditcard,0.0,Good
1007,1,4.74,paypal,0.0,Good
1338,1,4.96,creditcard,0.0,Good
408,1,3.95,creditcard,0.0,Good
882,2,4.74,creditcard,0.0,Good
2000,1,4.89,storecredit,235.67,Good
95,1,4.75,creditcard,0.03,Good
681,1,4.97,creditcard,0.0,Good
819,1,4.06,creditcard,0.0,Good
164,1,2.95,creditcard,163.68,Good
1535,1,4.74,paypal,0.0,Good
2000,1,4.89,creditcard,0.0,Good
13,1,4.92,creditcard,11.01,Good
1030,1,4.92,paypal,0.0,Good
899,1,5.04,storecredit,0.0,Good
131,1,4.46,paypal,0.0,Good
872,1,4.92,storecredit,0.0,Good
1900,1,2.6,creditcard,0.0,Good
1490,1,4.92,creditcard,314.18,Good
1873,1,4.75,paypal,0.02,Good
862,1,4.51,creditcard,0.0,Good
2000,1,4.74,paypal,393.74,Good
3,1,4.52,creditcard,0.14,Good
1485,1,4.92,creditcard,0.0,Good
1746,1,4.92,paypal,621.25,Good
164,1,4.51,creditcard,156.03,Good
443,1,4.9,creditcard,26.94,Good
2000,1,4.75,creditcard,518.9,Good
1236,1,5.03,creditcard,21.04,Good
968,1,4.75,creditcard,0.0,Good
4,1,4.88,creditcard,3.86,Good
2000,1,4.06,creditcard,520.11,Good
2000,1,4.9,paypal,86.69,Good
1150,10,5.03,storecredit,224.93,Good
1548,1,4.75,creditcard,0.0,Good
1429,1,4.75,creditcard,0.0,Good
35,1,4.89,paypal,34.01,Good
1547,1,5.02,creditcard,20.18,Good
486,1,4.9,creditcard,0.0,Good
162,1,4.74,storecredit,91.35,Good
2000,1,4.9,creditcard,228.87,Good
192,1,4.51,creditcard,191.27,Good
2000,1,4.75,creditcard,388.67,Good
2,1,5.02,paypal,1.41,Good
11,1,4.9,paypal,10.9,Good
2000,1,5.04,paypal,400.99,Good
150,1,4.9,creditcard,0.0,Good
102,1,5.02,creditcard,0.0,Good
2000,1,4.52,creditcard,307.09,Good
1124,1,4.89,creditcard,0.0,Good
390,1,5.02,creditcard,0.0,Good
1425,1,4.88,paypal,218.68,Good
357,1,4.96,creditcard,356.1,Good
288,1,4.46,creditcard,287.34,Good
34,1,4.89,paypal,0.0,Good
712,1,4.74,creditcard,0.0,Good
2000,1,4.75,creditcard,1512.89,Good
989,1,5.03,paypal,168.89,Good
922,1,4.92,creditcard,406.87,Good
1583,1,4.74,storecredit,0.0,Good
2000,1,4.9,creditcard,562.45,Good
6,1,4.52,creditcard,5.74,Good
2,1,4.52,creditcard,1.01,Good
891,1,4.96,paypal,0.01,Good
4,1,4.75,paypal,3.65,Good
148,1,4.84,paypal,147.02,Good
174,10,4.52,paypal,173.25,Good
621,1,4.92,creditcard,0.0,Good
12,2,5.04,creditcard,11.5,Good
38,1,4.75,paypal,0.0,Good
61,1,4.52,creditcard,60.85,Good
68,1,4.92,creditcard,67.78,Good
88,1,4.75,creditcard,0.07,Good
1367,1,4.97,paypal,63.98,Good
1946,1,5.02,creditcard,0.0,Good
899,1,5.03,creditcard,552.15,Good
7,1,4.52,creditcard,6.99,Good
895,1,4.96,creditcard,0.0,Good
1844,1,4.97,paypal,562.99,Good
836,1,4.89,creditcard,0.01,Good
2000,1,4.97,creditcard,1351.11,Good
531,1,5.02,creditcard,0.02,Good
2000,1,5.02,creditcard,985.29,Good
2000,1,4.51,creditcard,3.36,Good
2000,1,5.02,creditcard,0.34,Good
149,1,4.52,creditcard,34.91,Good
936,1,4.75,creditcard,1.77,Good
1249,1,4.92,paypal,0.0,Good
1708,1,4.97,paypal,0.0,Good
1920,1,4.74,paypal,0.0,Good
17,2,4.51,creditcard,0.0,Good
138,1,3.58,creditcard,137.38,Good
91,1,4.51,creditcard,90.09,Good
2000,1,5.03,creditcard,2.3,Good
39,1,4.92,creditcard,5.2,Good
982,1,4.52,creditcard,616.38,Good
2000,1,5.02,creditcard,886.43,Good
4,1,4.46,creditcard,3.92,Good
1185,2,4.92,creditcard,319.98,Good
36,1,5.04,storecredit,0.0,Good
519,1,4.9,creditcard,0.0,Good
853,1,4.97,creditcard,0.0,Good
2000,1,4.51,paypal,0.03,Good
1452,1,4.96,paypal,0.0,Good
947,1,5.04,creditcard,0.23,Good
74,1,4.89,creditcard,73.85,Good
2000,1,4.75,storecredit,2.93,Good
68,1,5.04,creditcard,0.0,Good
407,1,4.9,creditcard,0.0,Good
139,1,4.52,creditcard,138.51,Good
25,1,4.88,creditcard,16.8,Good
1369,1,4.92,creditcard,30.01,Good
1071,5,3.58,creditcard,152.56,Good
1800,1,4.89,creditcard,0.0,Good
1704,1,4.51,creditcard,0.04,Good
1993,1,3.07,paypal,47.14,Good
226,1,5.02,creditcard,186.51,Good
1127,1,4.96,creditcard,0.0,Good
242,1,4.74,creditcard,241.83,Good
935,1,5.04,creditcard,343.65,Good
24,1,4.75,paypal,0.0,Good
1398,1,4.97,creditcard,0.0,Good
1266,1,4.96,creditcard,0.0,Good
49,1,4.96,creditcard,0.0,Good
3,3,3.95,paypal,2.73,Good
1162,1,4.97,creditcard,0.12,Good
1979,1,2.6,creditcard,213.04,Good
451,1,4.89,storecredit,0.0,Good
501,1,4.9,creditcard,466.36,Good
13,1,4.84,creditcard,11.88,Good
1680,1,5.02,creditcard,335.1,Good
1944,1,4.75,storecredit,497.8,Good
67,1,4.9,creditcard,0.0,Good
86,1,4.52,creditcard,85.17,Good
1883,1,4.52,creditcard,2.15,Good
3,1,4.06,creditcard,2.6,Good
1093,1,5.03,paypal,0.0,Good
1820,2,4.89,creditcard,640.57,Good
1647,1,4.89,creditcard,986.07,Good
97,1,3.58,creditcard,0.0,Good
2000,1,4.75,creditcard,533.86,Good
561,2,5.02,creditcard,0.0,Good
2,1,4.89,paypal,1.03,Good
2000,1,4.92,creditcard,315.93,Good
2000,1,4.52,creditcard,307.08,Good
59,1,4.92,paypal,4.1,Good
281,1,4.92,creditcard,0.0,Good
2000,1,4.96,paypal,130.74,Good
17,1,4.74,paypal,0.0,Good
2000,1,4.52,creditcard,137.09,Good
1037,1,4.88,creditcard,0.0,Good
141,1,4.46,creditcard,0.0,Good
1680,1,4.52,creditcard,0.0,Good
41,1,4.88,paypal,40.93,Good
16,1,4.75,creditcard,15.98,Good
239,1,4.75,creditcard,0.0,Good
421,1,4.92,creditcard,0.0,Good
1341,1,5.02,paypal,0.0,Good
1767,1,5.04,creditcard,754.88,Good
70,1,4.84,paypal,0.0,Good
1026,1,4.46,creditcard,1025.93,Good
853,1,5.04,paypal,851.88,Good
110,1,5.03,creditcard,109.23,Good
888,1,4.97,creditcard,0.08,Good
145,1,4.96,paypal,56.21,Good
2,1,4.74,creditcard,1.86,Good
2000,1,4.96,creditcard,310.31,Good
1044,1,4.97,paypal,171.24,Good
1685,1,5.02,creditcard,844.99,Good
1787,1,4.9,creditcard,686.89,Good
23,1,4.97,paypal,22.93,Good
8,1,4.9,creditcard,7.04,Good
17,1,4.92,paypal,0.0,Good
1257,1,5.04,storecredit,759.78,Good
857,1,4.92,creditcard,0.0,Good
30,1,4.06,creditcard,0.0,Good
477,1,5.04,paypal,475.42,Good
7,1,4.88,paypal,0.0,Good
457,1,5.04,paypal,0.0,Good
242,1,4.74,creditcard,131.47,Good
130,1,4.97,creditcard,0.0,Good
12,1,3.48,creditcard,0.0,Good
2000,1,4.84,paypal,968.85,Good
1846,1,4.92,creditcard,709.26,Good
2000,1,4.51,paypal,165.19,Good
547,1,4.84,storecredit,418.65,Good
1477,1,4.9,paypal,65.5,Good
531,1,4.74,creditcard,0.0,Good
154,1,4.75,creditcard,17.87,Good
1037,1,4.74,creditcard,0.0,Good
101,1,4.92,creditcard,90.12,Good
208,1,4.06,creditcard,143.43,Good
176,1,4.52,creditcard,6.22,Good
303,1,5.02,creditcard,0.0,Good
27,1,4.96,creditcard,26.5,Good
1942,1,4.52,creditcard,0.0,Good
700,1,4.9,paypal,0.0,Good
120,1,4.52,creditcard,119.51,Good
40,1,5.02,paypal,39.93,Good
217,1,3.95,paypal,0.0,Good
845,1,4.89,creditcard,0.0,Good
3,1,4.75,creditcard,2.0,Good
720,2,4.92,paypal,0.0,Good
43,1,4.92,creditcard,0.0,Good
1740,1,4.9,creditcard,0.0,Good
61,1,4.89,creditcard,60.84,Good
67,1,4.75,creditcard,41.06,Good
688,1,3.95,paypal,0.0,Good
2000,1,4.84,paypal,561.88,Good
1321,1,5.02,creditcard,0.0,Good
191,1,5.03,creditcard,0.0,Good
5,1,4.84,creditcard,4.69,Good
903,1,4.75,paypal,3.13,Good
2,1,4.75,creditcard,1.96,Good
384,1,4.89,creditcard,0.0,Good
2000,1,4.96,creditcard,227.19,Good
62,1,5.03,creditcard,0.0,Good
1032,1,4.9,creditcard,0.01,Good
70,1,5.04,creditcard,69.92,Good
1324,1,4.92,paypal,89.4,Good
909,1,4.74,creditcard,0.0,Good
41,1,4.75,creditcard,6.34,Good
484,5,4.52,creditcard,145.77,Good
495,5,4.97,storecredit,205.82,Good
2000,1,4.9,storecredit,988.26,Good
33,2,4.46,creditcard,32.77,Good
340,1,5.04,paypal,0.0,Good
1887,1,4.97,creditcard,0.0,Good
2000,1,4.51,paypal,152.98,Good
1972,1,5.03,creditcard,1299.02,Good
504,1,4.46,paypal,501.52,Good
24,1,5.02,creditcard,20.38,Good
392,1,5.02,creditcard,391.96,Good
23,1,5.04,storecredit,0.02,Good
102,1,4.89,creditcard,0.0,Good
1736,1,4.89,creditcard,0.0,Good
1098,1,5.02,creditcard,0.0,Good
291,1,5.04,creditcard,0.0,Good
70,1,4.92,creditcard,0.0,Good
466,1,4.75,creditcard,38.6,Good
983,1,4.97,creditcard,109.2,Good
2000,1,4.96,paypal,1534.05,Good
1780,1,5.03,paypal,1.81,Good
114,1,4.74,paypal,0.0,Good
1289,1,5.03,paypal,170.04,Good
155,1,4.92,creditcard,154.1,Good
1447,1,5.02,paypal,0.0,Good
16,1,3.58,storecredit,8.04,Good
71,1,4.97,creditcard,1.86,Good
1775,1,4.92,storecredit,332.13,Good
457,1,4.92,paypal,0.0,Good
915,1,4.97,creditcard,1.82,Good
86,1,4.92,paypal,0.0,Good
1971,1,5.04,creditcard,0.0,Good
1587,1,4.96,storecredit,204.81,Good
362,1,5.04,creditcard,0.0,Good
2,1,4.75,creditcard,1.65,Good
17,1,4.9,paypal,16.49,Good
1251,1,4.96,paypal,764.1,Good
297,1,4.9,creditcard,0.0,Good
172,1,5.03,creditcard,0.0,Good
916,2,5.03,creditcard,0.0,Good
229,1,4.74,creditcard,0.0,Good
53,1,4.52,creditcard,52.05,Good
1482,1,4.92,creditcard,0.01,Good
1769,1,4.97,creditcard,0.0,Good
455,1,4.89,creditcard,234.74,Good
587,1,2.6,creditcard,0.0,Good
16,1,5.04,creditcard,12.41,Good
158,1,4.96,paypal,157.92,Good
90,1,4.92,creditcard,89.84,Good
513,1,5.02,creditcard,147.26,Good
33,2,4.92,creditcard,32.14,Good
430,1,4.51,creditcard,0.01,Good
2000,1,4.06,creditcard,67.11,Good
27,1,4.97,creditcard,13.19,Good
